X [mm], Y [mm], Z [mm], Heading [degrees], Filename
18595, 10084, 66, 138.171, frame08851.jpg
18607, 10070, 66, 138.171, frame08852.jpg
18619, 10056, 66, 138.171, frame08853.jpg
18632, 10043, 66, 138.171, frame08854.jpg
18644, 10029, 66, 136.112, frame08855.jpg
18656, 10016, 66, 135.835, frame08856.jpg
18668, 10004, 66, 135.835, frame08857.jpg
18680, 9991, 66, 135.835, frame08858.jpg
18693, 9979, 66, 135.835, frame08859.jpg
18705, 9966, 66, 135.835, frame08860.jpg
18717, 9953, 66, 135.835, frame08861.jpg
18729, 9941, 66, 135.835, frame08862.jpg
18742, 9928, 66, 135.835, frame08863.jpg
18754, 9916, 66, 135.835, frame08864.jpg
18766, 9903, 66, 135.835, frame08865.jpg
18778, 9890, 66, 135.835, frame08866.jpg
18791, 9878, 66, 136.684, frame08867.jpg
18803, 9865, 66, 136.791, frame08868.jpg
18815, 9852, 66, 136.791, frame08869.jpg
18827, 9839, 66, 136.791, frame08870.jpg
18839, 9826, 66, 136.791, frame08871.jpg
18852, 9813, 66, 136.791, frame08872.jpg
18864, 9800, 66, 136.791, frame08873.jpg
18876, 9787, 66, 136.791, frame08874.jpg
18888, 9774, 66, 136.791, frame08875.jpg
18900, 9761, 66, 136.791, frame08876.jpg
18913, 9748, 66, 136.791, frame08877.jpg
18925, 9735, 66, 136.791, frame08878.jpg
18937, 9722, 66, 135.808, frame08879.jpg
18949, 9710, 66, 135.680, frame08880.jpg
18961, 9697, 66, 135.680, frame08881.jpg
18973, 9685, 66, 135.680, frame08882.jpg
18985, 9672, 66, 135.680, frame08883.jpg
18998, 9660, 66, 135.680, frame08884.jpg
19010, 9648, 66, 135.680, frame08885.jpg
19022, 9635, 66, 135.680, frame08886.jpg
19034, 9623, 66, 135.680, frame08887.jpg
19046, 9610, 66, 135.680, frame08888.jpg
19058, 9598, 66, 135.680, frame08889.jpg
19070, 9585, 66, 135.680, frame08890.jpg
19082, 9573, 66, 138.542, frame08891.jpg
19098, 9556, 66, 138.804, frame08892.jpg
19113, 9538, 66, 138.804, frame08893.jpg
19129, 9520, 66, 138.804, frame08894.jpg
19144, 9502, 66, 138.804, frame08895.jpg
19160, 9485, 66, 138.804, frame08896.jpg
19176, 9467, 66, 138.804, frame08897.jpg
19191, 9449, 66, 138.804, frame08898.jpg
19207, 9431, 66, 138.804, frame08899.jpg
19222, 9413, 66, 135.177, frame08900.jpg
19233, 9402, 66, 134.452, frame08901.jpg
19244, 9392, 66, 134.452, frame08902.jpg
19254, 9382, 66, 134.452, frame08903.jpg
19265, 9372, 66, 134.452, frame08904.jpg
19275, 9361, 66, 134.452, frame08905.jpg
19285, 9351, 66, 134.452, frame08906.jpg
19296, 9341, 66, 134.452, frame08907.jpg
19306, 9331, 66, 134.452, frame08908.jpg
19317, 9321, 66, 134.452, frame08909.jpg
19327, 9310, 66, 134.452, frame08910.jpg
19338, 9300, 66, 134.452, frame08911.jpg
19348, 9290, 66, 134.452, frame08912.jpg
19358, 9280, 66, 134.452, frame08913.jpg
19369, 9269, 66, 134.452, frame08914.jpg
19379, 9259, 66, 135.397, frame08915.jpg
19391, 9247, 66, 135.493, frame08916.jpg
19404, 9234, 66, 135.493, frame08917.jpg
19416, 9222, 66, 135.493, frame08918.jpg
19428, 9209, 66, 135.493, frame08919.jpg
19441, 9197, 66, 135.493, frame08920.jpg
19453, 9184, 66, 135.493, frame08921.jpg
19465, 9172, 66, 135.493, frame08922.jpg
19477, 9159, 66, 135.493, frame08923.jpg
19490, 9147, 66, 135.493, frame08924.jpg
19502, 9134, 66, 135.493, frame08925.jpg
19514, 9122, 66, 135.493, frame08926.jpg
19527, 9109, 66, 136.526, frame08927.jpg
19539, 9097, 66, 136.650, frame08928.jpg
19551, 9084, 66, 136.650, frame08929.jpg
19563, 9071, 66, 136.650, frame08930.jpg
19575, 9058, 66, 136.650, frame08931.jpg
19587, 9045, 66, 136.650, frame08932.jpg
19599, 9033, 66, 136.650, frame08933.jpg
19611, 9020, 66, 136.650, frame08934.jpg
19623, 9007, 66, 136.650, frame08935.jpg
19635, 8994, 66, 136.650, frame08936.jpg
19647, 8981, 66, 136.650, frame08937.jpg
19660, 8969, 66, 136.649, frame08938.jpg
19672, 8956, 66, 138.134, frame08939.jpg
19684, 8942, 66, 138.304, frame08940.jpg
19696, 8929, 66, 138.304, frame08941.jpg
19708, 8915, 66, 138.304, frame08942.jpg
19720, 8901, 66, 138.304, frame08943.jpg
19732, 8888, 66, 138.304, frame08944.jpg
19744, 8874, 66, 138.304, frame08945.jpg
19757, 8861, 66, 138.304, frame08946.jpg
19769, 8847, 66, 138.304, frame08947.jpg
19781, 8833, 66, 138.304, frame08948.jpg
19793, 8820, 66, 138.304, frame08949.jpg
19805, 8806, 66, 138.304, frame08950.jpg
19817, 8792, 66, 137.222, frame08951.jpg
19833, 8776, 66, 137.122, frame08952.jpg
19848, 8759, 66, 137.122, frame08953.jpg
19864, 8742, 66, 137.122, frame08954.jpg
19880, 8725, 66, 137.122, frame08955.jpg
19895, 8708, 66, 137.122, frame08956.jpg
19911, 8691, 66, 137.122, frame08957.jpg
19927, 8674, 66, 137.122, frame08958.jpg
19943, 8657, 66, 137.122, frame08959.jpg
19958, 8640, 66, 137.293, frame08960.jpg
19969, 8629, 66, 137.325, frame08961.jpg
19979, 8618, 66, 137.325, frame08962.jpg
19989, 8608, 66, 137.325, frame08963.jpg
19998, 8597, 66, 137.325, frame08964.jpg
20008, 8586, 66, 137.325, frame08965.jpg
20018, 8576, 66, 137.325, frame08966.jpg
20028, 8565, 66, 137.325, frame08967.jpg
20038, 8554, 66, 137.325, frame08968.jpg
20048, 8544, 66, 137.325, frame08969.jpg
20057, 8533, 66, 137.325, frame08970.jpg
20067, 8522, 66, 137.325, frame08971.jpg
20077, 8512, 66, 137.325, frame08972.jpg
20087, 8501, 66, 137.325, frame08973.jpg
20097, 8490, 66, 137.325, frame08974.jpg
20107, 8480, 66, 137.634, frame08975.jpg
20118, 8467, 66, 137.663, frame08976.jpg
20130, 8454, 66, 137.663, frame08977.jpg
20142, 8441, 66, 137.663, frame08978.jpg
20154, 8427, 66, 137.663, frame08979.jpg
20166, 8414, 66, 137.663, frame08980.jpg
20178, 8401, 66, 137.663, frame08981.jpg
20190, 8388, 66, 137.663, frame08982.jpg
20202, 8375, 66, 137.663, frame08983.jpg
20214, 8362, 66, 137.663, frame08984.jpg
20226, 8349, 66, 137.663, frame08985.jpg
20237, 8336, 66, 137.663, frame08986.jpg
20249, 8323, 66, 134.851, frame08987.jpg
20262, 8310, 66, 134.539, frame08988.jpg
20275, 8298, 66, 134.539, frame08989.jpg
20288, 8285, 66, 134.539, frame08990.jpg
20300, 8272, 66, 134.539, frame08991.jpg
20313, 8260, 66, 134.539, frame08992.jpg
20326, 8247, 66, 134.539, frame08993.jpg
20339, 8235, 66, 134.539, frame08994.jpg
20352, 8222, 66, 134.539, frame08995.jpg
20364, 8209, 66, 134.539, frame08996.jpg
20377, 8197, 66, 134.539, frame08997.jpg
20390, 8184, 66, 134.539, frame08998.jpg
20403, 8172, 66, 138.184, frame08999.jpg
20419, 8154, 66, 138.478, frame09000.jpg
20435, 8135, 66, 138.478, frame09001.jpg
20452, 8117, 66, 138.478, frame09002.jpg
20468, 8098, 66, 138.478, frame09003.jpg
20485, 8080, 66, 138.478, frame09004.jpg
20501, 8061, 66, 138.478, frame09005.jpg
20517, 8043, 66, 138.478, frame09006.jpg
20534, 8024, 66, 138.478, frame09007.jpg
20550, 8005, 66, 134.175, frame09008.jpg
20561, 7995, 66, 133.348, frame09009.jpg
20571, 7985, 66, 133.348, frame09010.jpg
20582, 7975, 66, 133.348, frame09011.jpg
20592, 7966, 66, 133.348, frame09012.jpg
20602, 7956, 66, 133.348, frame09013.jpg
20613, 7946, 66, 133.348, frame09014.jpg
20623, 7937, 66, 133.348, frame09015.jpg
20633, 7927, 66, 133.348, frame09016.jpg
20643, 7917, 66, 133.348, frame09017.jpg
20654, 7907, 66, 133.348, frame09018.jpg
20664, 7898, 66, 133.348, frame09019.jpg
20674, 7888, 66, 133.348, frame09020.jpg
20685, 7878, 66, 133.348, frame09021.jpg
20695, 7869, 66, 133.348, frame09022.jpg
20705, 7859, 66, 138.857, frame09023.jpg
20717, 7846, 66, 139.329, frame09024.jpg
20728, 7832, 66, 139.329, frame09025.jpg
20740, 7819, 66, 139.329, frame09026.jpg
20752, 7805, 66, 139.329, frame09027.jpg
20763, 7792, 66, 139.329, frame09028.jpg
20775, 7778, 66, 139.329, frame09029.jpg
20786, 7765, 66, 139.329, frame09030.jpg
20798, 7751, 66, 139.329, frame09031.jpg
20810, 7737, 66, 139.329, frame09032.jpg
20821, 7724, 66, 139.329, frame09033.jpg
20833, 7710, 66, 139.329, frame09034.jpg
20845, 7697, 66, 138.854, frame09035.jpg
20856, 7684, 66, 138.804, frame09036.jpg
20868, 7670, 66, 138.804, frame09037.jpg
20880, 7657, 66, 138.804, frame09038.jpg
20891, 7643, 66, 138.804, frame09039.jpg
20903, 7630, 66, 138.804, frame09040.jpg
20915, 7617, 66, 138.804, frame09041.jpg
20926, 7603, 66, 138.804, frame09042.jpg
20938, 7590, 66, 138.804, frame09043.jpg
20950, 7577, 66, 138.804, frame09044.jpg
20961, 7563, 66, 138.804, frame09045.jpg
20973, 7550, 66, 138.804, frame09046.jpg
20985, 7537, 66, 136.503, frame09047.jpg
20997, 7524, 66, 136.264, frame09048.jpg
21010, 7511, 66, 136.264, frame09049.jpg
21022, 7498, 66, 136.264, frame09050.jpg
21034, 7485, 66, 136.264, frame09051.jpg
21047, 7472, 66, 136.264, frame09052.jpg
21059, 7459, 66, 136.264, frame09053.jpg
21072, 7446, 66, 136.264, frame09054.jpg
21084, 7433, 66, 136.264, frame09055.jpg
21096, 7420, 66, 136.264, frame09056.jpg
21109, 7407, 66, 136.264, frame09057.jpg
21121, 7394, 66, 136.264, frame09058.jpg
21134, 7381, 66, 135.844, frame09059.jpg
21146, 7368, 66, 135.800, frame09060.jpg
21159, 7355, 66, 135.800, frame09061.jpg
21171, 7342, 66, 135.800, frame09062.jpg
21184, 7329, 66, 135.800, frame09063.jpg
21196, 7317, 66, 135.800, frame09064.jpg
21209, 7304, 66, 135.800, frame09065.jpg
21221, 7291, 66, 135.800, frame09066.jpg
21234, 7278, 66, 135.800, frame09067.jpg
21246, 7265, 66, 135.800, frame09068.jpg
21259, 7252, 66, 135.800, frame09069.jpg
21271, 7239, 66, 135.800, frame09070.jpg
21284, 7226, 66, 135.499, frame09071.jpg
21296, 7214, 66, 135.468, frame09072.jpg
21308, 7202, 66, 135.468, frame09073.jpg
21320, 7189, 66, 135.468, frame09074.jpg
21333, 7177, 66, 135.468, frame09075.jpg
21345, 7165, 66, 135.468, frame09076.jpg
21357, 7152, 66, 135.468, frame09077.jpg
21369, 7140, 66, 135.468, frame09078.jpg
21381, 7128, 66, 135.468, frame09079.jpg
21393, 7115, 66, 135.468, frame09080.jpg
21405, 7103, 66, 135.468, frame09081.jpg
21417, 7091, 66, 135.468, frame09082.jpg
21430, 7078, 66, 139.743, frame09083.jpg
21441, 7064, 66, 140.143, frame09084.jpg
21453, 7050, 66, 140.143, frame09085.jpg
21465, 7036, 66, 140.143, frame09086.jpg
21477, 7021, 66, 140.143, frame09087.jpg
21489, 7007, 66, 140.143, frame09088.jpg
21501, 6993, 66, 140.143, frame09089.jpg
21513, 6979, 66, 140.143, frame09090.jpg
21525, 6964, 66, 140.143, frame09091.jpg
21537, 6950, 66, 140.143, frame09092.jpg
21549, 6936, 66, 140.143, frame09093.jpg
21561, 6922, 66, 140.143, frame09094.jpg
21573, 6907, 66, 135.816, frame09095.jpg
21585, 6895, 66, 135.361, frame09096.jpg
21597, 6882, 66, 135.361, frame09097.jpg
21610, 6870, 66, 135.361, frame09098.jpg
21622, 6857, 66, 135.361, frame09099.jpg
21634, 6845, 66, 135.361, frame09100.jpg
21647, 6832, 66, 135.361, frame09101.jpg
21659, 6820, 66, 135.361, frame09102.jpg
21671, 6807, 66, 135.361, frame09103.jpg
21684, 6794, 66, 135.361, frame09104.jpg
21696, 6782, 66, 135.361, frame09105.jpg
21708, 6769, 66, 135.361, frame09106.jpg
21721, 6757, 66, 136.561, frame09107.jpg
21737, 6740, 66, 136.649, frame09108.jpg
21753, 6723, 66, 136.649, frame09109.jpg
21769, 6706, 66, 136.649, frame09110.jpg
21785, 6689, 66, 136.649, frame09111.jpg
21801, 6672, 66, 136.649, frame09112.jpg
21817, 6655, 66, 136.649, frame09113.jpg
21833, 6638, 66, 136.649, frame09114.jpg
21849, 6621, 66, 136.649, frame09115.jpg
21865, 6604, 66, 134.396, frame09116.jpg
21876, 6594, 66, 134.027, frame09117.jpg
21886, 6584, 66, 134.027, frame09118.jpg
21896, 6574, 66, 134.027, frame09119.jpg
21906, 6565, 66, 134.027, frame09120.jpg
21916, 6555, 66, 134.027, frame09121.jpg
21926, 6545, 66, 134.027, frame09122.jpg
21936, 6536, 66, 134.027, frame09123.jpg
21946, 6526, 66, 134.027, frame09124.jpg
21956, 6516, 66, 134.027, frame09125.jpg
21966, 6507, 66, 134.027, frame09126.jpg
21976, 6497, 66, 134.027, frame09127.jpg
21986, 6488, 66, 134.027, frame09128.jpg
21996, 6478, 66, 134.027, frame09129.jpg
22006, 6468, 66, 134.027, frame09130.jpg
22015, 6459, 66, 137.224, frame09131.jpg
22028, 6445, 66, 137.454, frame09132.jpg
22040, 6432, 66, 137.454, frame09133.jpg
22053, 6418, 66, 137.454, frame09134.jpg
22065, 6405, 66, 137.454, frame09135.jpg
22077, 6391, 66, 137.454, frame09136.jpg
22090, 6378, 66, 137.454, frame09137.jpg
22102, 6364, 66, 137.454, frame09138.jpg
22115, 6351, 66, 137.454, frame09139.jpg
22127, 6337, 66, 137.454, frame09140.jpg
22139, 6324, 66, 137.454, frame09141.jpg
22152, 6310, 66, 137.454, frame09142.jpg
22164, 6297, 66, 138.938, frame09143.jpg
22179, 6280, 66, 139.049, frame09144.jpg
22194, 6262, 66, 139.049, frame09145.jpg
22209, 6245, 66, 139.049, frame09146.jpg
22225, 6227, 66, 139.049, frame09147.jpg
22240, 6210, 66, 139.049, frame09148.jpg
22255, 6192, 66, 139.049, frame09149.jpg
22270, 6175, 66, 139.049, frame09150.jpg
22285, 6157, 66, 139.049, frame09151.jpg
22300, 6140, 66, 141.252, frame09152.jpg
22310, 6128, 66, 141.586, frame09153.jpg
22318, 6117, 66, 141.586, frame09154.jpg
22327, 6106, 66, 141.586, frame09155.jpg
22336, 6095, 66, 141.586, frame09156.jpg
22345, 6084, 66, 141.586, frame09157.jpg
22353, 6073, 66, 141.586, frame09158.jpg
22362, 6062, 66, 141.586, frame09159.jpg
22371, 6051, 66, 141.586, frame09160.jpg
22380, 6040, 66, 141.586, frame09161.jpg
22388, 6029, 66, 141.586, frame09162.jpg
22397, 6018, 66, 141.586, frame09163.jpg
22406, 6007, 66, 141.586, frame09164.jpg
22415, 5996, 66, 141.586, frame09165.jpg
22423, 5985, 66, 141.586, frame09166.jpg
22432, 5974, 66, 138.125, frame09167.jpg
22444, 5961, 66, 137.872, frame09168.jpg
22455, 5948, 66, 137.872, frame09169.jpg
22467, 5935, 66, 137.872, frame09170.jpg
22479, 5922, 66, 137.872, frame09171.jpg
22491, 5909, 66, 137.872, frame09172.jpg
22502, 5896, 66, 137.872, frame09173.jpg
22514, 5883, 66, 137.872, frame09174.jpg
22526, 5870, 66, 137.872, frame09175.jpg
22538, 5857, 66, 137.872, frame09176.jpg
22549, 5844, 66, 137.872, frame09177.jpg
22561, 5831, 66, 137.872, frame09178.jpg
22573, 5818, 66, 140.588, frame09179.jpg
22585, 5804, 66, 140.819, frame09180.jpg
22596, 5790, 66, 140.819, frame09181.jpg
22608, 5775, 66, 140.819, frame09182.jpg
22619, 5761, 66, 140.819, frame09183.jpg
22631, 5747, 66, 140.819, frame09184.jpg
22643, 5733, 66, 140.819, frame09185.jpg
22654, 5718, 66, 140.819, frame09186.jpg
22666, 5704, 66, 140.819, frame09187.jpg
22678, 5690, 66, 140.819, frame09188.jpg
22689, 5675, 66, 140.819, frame09189.jpg
22701, 5661, 66, 140.819, frame09190.jpg
22713, 5647, 66, 136.872, frame09191.jpg
22724, 5634, 66, 136.505, frame09192.jpg
22736, 5622, 66, 136.505, frame09193.jpg
22748, 5609, 66, 136.505, frame09194.jpg
22760, 5596, 66, 136.505, frame09195.jpg
22772, 5584, 66, 136.505, frame09196.jpg
22784, 5571, 66, 136.505, frame09197.jpg
22796, 5558, 66, 136.505, frame09198.jpg
22808, 5546, 66, 136.505, frame09199.jpg
22820, 5533, 66, 136.505, frame09200.jpg
22832, 5521, 66, 136.505, frame09201.jpg
22844, 5508, 66, 136.505, frame09202.jpg
22856, 5495, 66, 146.044, frame09203.jpg
22866, 5480, 66, 146.819, frame09204.jpg
22876, 5465, 66, 146.819, frame09205.jpg
22886, 5449, 66, 146.819, frame09206.jpg
22896, 5434, 66, 146.819, frame09207.jpg
22907, 5419, 66, 146.819, frame09208.jpg
22917, 5403, 66, 146.819, frame09209.jpg
22927, 5388, 66, 146.819, frame09210.jpg
22937, 5372, 66, 146.819, frame09211.jpg
22947, 5357, 66, 146.819, frame09212.jpg
22957, 5342, 66, 146.819, frame09213.jpg
22967, 5326, 66, 146.819, frame09214.jpg
22977, 5311, 66, 142.482, frame09215.jpg
22988, 5297, 66, 142.089, frame09216.jpg
22998, 5283, 66, 142.089, frame09217.jpg
23009, 5270, 66, 142.089, frame09218.jpg
23019, 5256, 66, 142.089, frame09219.jpg
23030, 5243, 66, 142.089, frame09220.jpg
23041, 5229, 66, 142.089, frame09221.jpg
23051, 5215, 66, 142.089, frame09222.jpg
23062, 5202, 66, 142.089, frame09223.jpg
23073, 5188, 66, 142.089, frame09224.jpg
23083, 5174, 66, 142.089, frame09225.jpg
23094, 5161, 66, 142.089, frame09226.jpg
23104, 5147, 66, 139.154, frame09227.jpg
23116, 5134, 66, 138.918, frame09228.jpg
23128, 5120, 66, 138.918, frame09229.jpg
23140, 5106, 66, 138.918, frame09230.jpg
23152, 5093, 66, 138.918, frame09231.jpg
23163, 5079, 66, 138.918, frame09232.jpg
23175, 5066, 66, 138.918, frame09233.jpg
23187, 5052, 66, 138.918, frame09234.jpg
23199, 5039, 66, 138.918, frame09235.jpg
23211, 5025, 66, 138.918, frame09236.jpg
23222, 5012, 66, 138.918, frame09237.jpg
23234, 4998, 66, 138.918, frame09238.jpg
23246, 4985, 66, 139.384, frame09239.jpg
23261, 4967, 66, 139.413, frame09240.jpg
23276, 4949, 66, 139.413, frame09241.jpg
23292, 4931, 66, 139.413, frame09242.jpg
23307, 4913, 66, 139.413, frame09243.jpg
23322, 4895, 66, 139.413, frame09244.jpg
23338, 4877, 66, 139.413, frame09245.jpg
23353, 4859, 66, 139.413, frame09246.jpg
23369, 4842, 66, 139.413, frame09247.jpg
23384, 4824, 66, 141.211, frame09248.jpg
23393, 4812, 66, 141.460, frame09249.jpg
23402, 4801, 66, 141.460, frame09250.jpg
23410, 4791, 66, 141.460, frame09251.jpg
23419, 4780, 66, 141.460, frame09252.jpg
23428, 4769, 66, 141.460, frame09253.jpg
23436, 4758, 66, 141.460, frame09254.jpg
23445, 4747, 66, 141.460, frame09255.jpg
23453, 4736, 66, 141.460, frame09256.jpg
23462, 4726, 66, 141.460, frame09257.jpg
23471, 4715, 66, 141.460, frame09258.jpg
23479, 4704, 66, 141.460, frame09259.jpg
23488, 4693, 66, 141.460, frame09260.jpg
23497, 4682, 66, 141.460, frame09261.jpg
23505, 4671, 66, 141.460, frame09262.jpg
23514, 4661, 66, 139.185, frame09263.jpg
23528, 4644, 66, 139.075, frame09264.jpg
23543, 4627, 66, 139.075, frame09265.jpg
23558, 4609, 66, 139.075, frame09266.jpg
23573, 4592, 66, 139.075, frame09267.jpg
23588, 4575, 66, 139.075, frame09268.jpg
23603, 4558, 66, 139.075, frame09269.jpg
23618, 4541, 66, 139.075, frame09270.jpg
23633, 4524, 66, 139.075, frame09271.jpg
23648, 4506, 66, 137.368, frame09272.jpg
23659, 4494, 66, 137.189, frame09273.jpg
23671, 4481, 66, 137.189, frame09274.jpg
23682, 4469, 66, 137.189, frame09275.jpg
23694, 4456, 66, 137.189, frame09276.jpg
23705, 4444, 66, 137.189, frame09277.jpg
23717, 4431, 66, 137.189, frame09278.jpg
23728, 4419, 66, 137.189, frame09279.jpg
23740, 4407, 66, 137.189, frame09280.jpg
23751, 4394, 66, 137.189, frame09281.jpg
23763, 4382, 66, 137.189, frame09282.jpg
23774, 4369, 66, 137.189, frame09283.jpg
23786, 4357, 66, 135.588, frame09284.jpg
23796, 4347, 66, 135.440, frame09285.jpg
23806, 4337, 66, 135.440, frame09286.jpg
23816, 4326, 66, 135.440, frame09287.jpg
23826, 4316, 66, 135.440, frame09288.jpg
23836, 4306, 66, 135.440, frame09289.jpg
23846, 4296, 66, 135.440, frame09290.jpg
23856, 4286, 66, 135.440, frame09291.jpg
23865, 4276, 66, 135.440, frame09292.jpg
23875, 4266, 66, 135.440, frame09293.jpg
23885, 4256, 66, 135.440, frame09294.jpg
23895, 4246, 66, 135.440, frame09295.jpg
23905, 4236, 66, 135.440, frame09296.jpg
23915, 4226, 66, 135.440, frame09297.jpg
23925, 4216, 66, 135.440, frame09298.jpg
23935, 4205, 66, 141.819, frame09299.jpg
23946, 4192, 66, 142.204, frame09300.jpg
23956, 4178, 66, 142.204, frame09301.jpg
23967, 4164, 66, 142.204, frame09302.jpg
23978, 4150, 66, 142.204, frame09303.jpg
23989, 4136, 66, 142.204, frame09304.jpg
24000, 4122, 66, 142.204, frame09305.jpg
24010, 4108, 66, 142.204, frame09306.jpg
24021, 4094, 66, 142.204, frame09307.jpg
24032, 4081, 66, 142.204, frame09308.jpg
24043, 4067, 66, 142.204, frame09309.jpg
24054, 4053, 66, 142.204, frame09310.jpg
24064, 4039, 66, 139.424, frame09311.jpg
24076, 4025, 66, 139.219, frame09312.jpg
24087, 4012, 66, 139.219, frame09313.jpg
24099, 3999, 66, 139.219, frame09314.jpg
24110, 3985, 66, 139.219, frame09315.jpg
24122, 3972, 66, 139.219, frame09316.jpg
24133, 3959, 66, 139.219, frame09317.jpg
24145, 3945, 66, 139.219, frame09318.jpg
24156, 3932, 66, 139.219, frame09319.jpg
24168, 3919, 66, 139.219, frame09320.jpg
24180, 3905, 66, 139.219, frame09321.jpg
24191, 3892, 66, 139.219, frame09322.jpg
24203, 3879, 66, 140.335, frame09323.jpg
24214, 3864, 66, 140.412, frame09324.jpg
24226, 3850, 66, 140.412, frame09325.jpg
24238, 3836, 66, 140.412, frame09326.jpg
24250, 3821, 66, 140.412, frame09327.jpg
24262, 3807, 66, 140.412, frame09328.jpg
24273, 3793, 66, 140.412, frame09329.jpg
24285, 3779, 66, 140.412, frame09330.jpg
24297, 3764, 66, 140.412, frame09331.jpg
24309, 3750, 66, 140.412, frame09332.jpg
24321, 3736, 66, 140.412, frame09333.jpg
24332, 3722, 66, 140.412, frame09334.jpg
24344, 3707, 66, 139.834, frame09335.jpg
24359, 3690, 66, 139.801, frame09336.jpg
24373, 3673, 66, 139.801, frame09337.jpg
24388, 3656, 66, 139.801, frame09338.jpg
24402, 3639, 66, 139.801, frame09339.jpg
24417, 3622, 66, 139.801, frame09340.jpg
24431, 3604, 66, 139.801, frame09341.jpg
24446, 3587, 66, 139.801, frame09342.jpg
24460, 3570, 66, 139.801, frame09343.jpg
24475, 3553, 66, 140.409, frame09344.jpg
24487, 3538, 66, 140.460, frame09345.jpg
24499, 3523, 66, 140.460, frame09346.jpg
24511, 3509, 66, 140.460, frame09347.jpg
24523, 3494, 66, 140.460, frame09348.jpg
24535, 3479, 66, 140.460, frame09349.jpg
24547, 3465, 66, 140.460, frame09350.jpg
24560, 3450, 66, 140.460, frame09351.jpg
24572, 3435, 66, 140.460, frame09352.jpg
24584, 3421, 66, 140.460, frame09353.jpg
24596, 3406, 66, 140.460, frame09354.jpg
24608, 3391, 66, 140.460, frame09355.jpg
24620, 3377, 66, 137.342, frame09356.jpg
24630, 3366, 66, 137.063, frame09357.jpg
24640, 3355, 66, 137.063, frame09358.jpg
24650, 3345, 66, 137.063, frame09359.jpg
24660, 3334, 66, 137.063, frame09360.jpg
24670, 3323, 66, 137.063, frame09361.jpg
24680, 3313, 66, 137.063, frame09362.jpg
24690, 3302, 66, 137.063, frame09363.jpg
24700, 3291, 66, 137.063, frame09364.jpg
24710, 3281, 66, 137.063, frame09365.jpg
24719, 3270, 66, 137.063, frame09366.jpg
24729, 3259, 66, 137.063, frame09367.jpg
24739, 3248, 66, 137.063, frame09368.jpg
24749, 3238, 66, 137.063, frame09369.jpg
24759, 3227, 66, 137.063, frame09370.jpg
24769, 3216, 66, 134.834, frame09371.jpg
24782, 3204, 66, 134.712, frame09372.jpg
24794, 3192, 66, 134.712, frame09373.jpg
24807, 3179, 66, 134.712, frame09374.jpg
24820, 3167, 66, 134.712, frame09375.jpg
24832, 3154, 66, 134.712, frame09376.jpg
24845, 3142, 66, 134.712, frame09377.jpg
24857, 3129, 66, 134.712, frame09378.jpg
24870, 3116, 66, 134.712, frame09379.jpg
24883, 3104, 66, 134.712, frame09380.jpg
24895, 3091, 66, 134.712, frame09381.jpg
24908, 3079, 66, 134.712, frame09382.jpg
24921, 3066, 66, 135.046, frame09383.jpg
24933, 3054, 66, 135.069, frame09384.jpg
24945, 3042, 66, 135.069, frame09385.jpg
24957, 3029, 66, 135.069, frame09386.jpg
24970, 3017, 66, 135.069, frame09387.jpg
24982, 3005, 66, 135.069, frame09388.jpg
24994, 2992, 66, 135.069, frame09389.jpg
25007, 2980, 66, 135.069, frame09390.jpg
25019, 2968, 66, 135.069, frame09391.jpg
25031, 2956, 66, 135.069, frame09392.jpg
25044, 2943, 66, 135.069, frame09393.jpg
25056, 2931, 66, 135.069, frame09394.jpg
25068, 2919, 66, 133.589, frame09395.jpg
25086, 2902, 66, 133.523, frame09396.jpg
25104, 2884, 66, 133.523, frame09397.jpg
25122, 2867, 66, 133.523, frame09398.jpg
25141, 2850, 66, 133.523, frame09399.jpg
25159, 2832, 66, 133.523, frame09400.jpg
25177, 2815, 66, 133.523, frame09401.jpg
25195, 2798, 66, 133.523, frame09402.jpg
25213, 2781, 66, 133.523, frame09403.jpg
25232, 2763, 66, 133.783, frame09404.jpg
25244, 2751, 66, 133.807, frame09405.jpg
25257, 2739, 66, 133.807, frame09406.jpg
25269, 2727, 66, 133.807, frame09407.jpg
25282, 2715, 66, 133.807, frame09408.jpg
25294, 2703, 66, 133.807, frame09409.jpg
25307, 2691, 66, 133.807, frame09410.jpg
25319, 2679, 66, 133.807, frame09411.jpg
25332, 2667, 66, 133.807, frame09412.jpg
25344, 2655, 66, 133.807, frame09413.jpg
25357, 2643, 66, 133.807, frame09414.jpg
25369, 2631, 66, 133.807, frame09415.jpg
25382, 2620, 66, 132.527, frame09416.jpg
25392, 2610, 66, 132.426, frame09417.jpg
25402, 2601, 66, 132.426, frame09418.jpg
25412, 2592, 66, 132.426, frame09419.jpg
25422, 2583, 66, 132.426, frame09420.jpg
25432, 2573, 66, 132.426, frame09421.jpg
25442, 2564, 66, 132.426, frame09422.jpg
25452, 2555, 66, 132.426, frame09423.jpg
25462, 2546, 66, 132.426, frame09424.jpg
25472, 2537, 66, 132.426, frame09425.jpg
25482, 2527, 66, 132.426, frame09426.jpg
25492, 2518, 66, 132.426, frame09427.jpg
25502, 2509, 66, 132.426, frame09428.jpg
25512, 2500, 66, 132.426, frame09429.jpg
25522, 2491, 66, 132.426, frame09430.jpg
25532, 2481, 66, 127.840, frame09431.jpg
25546, 2471, 66, 127.621, frame09432.jpg
