X [mm], Y [mm], Z [mm], Heading [degrees], Filename
26513, 13057, 65, 143.119, frame04168.jpg
26523, 13043, 65, 143.119, frame04169.jpg
26534, 13029, 65, 143.119, frame04170.jpg
26544, 13015, 65, 143.119, frame04171.jpg
26555, 13001, 65, 143.119, frame04172.jpg
26565, 12987, 65, 143.119, frame04173.jpg
26576, 12973, 65, 143.119, frame04174.jpg
26586, 12959, 65, 142.616, frame04175.jpg
26597, 12945, 65, 141.902, frame04176.jpg
26608, 12932, 65, 141.902, frame04177.jpg
26618, 12918, 65, 141.902, frame04178.jpg
26629, 12905, 65, 141.902, frame04179.jpg
26639, 12891, 65, 141.902, frame04180.jpg
26650, 12878, 65, 141.902, frame04181.jpg
26661, 12864, 65, 141.902, frame04182.jpg
26671, 12850, 65, 141.902, frame04183.jpg
26682, 12837, 65, 141.902, frame04184.jpg
26693, 12823, 65, 141.902, frame04185.jpg
26703, 12810, 65, 141.902, frame04186.jpg
26714, 12796, 65, 140.302, frame04187.jpg
26725, 12783, 65, 138.184, frame04188.jpg
26737, 12769, 65, 138.184, frame04189.jpg
26749, 12756, 65, 138.184, frame04190.jpg
26761, 12742, 65, 138.184, frame04191.jpg
26773, 12729, 65, 138.184, frame04192.jpg
26785, 12716, 65, 138.184, frame04193.jpg
26797, 12702, 65, 138.184, frame04194.jpg
26809, 12689, 65, 138.184, frame04195.jpg
26821, 12675, 65, 138.184, frame04196.jpg
26833, 12662, 65, 138.184, frame04197.jpg
26845, 12648, 65, 138.184, frame04198.jpg
26857, 12635, 65, 139.527, frame04199.jpg
26869, 12621, 65, 141.460, frame04200.jpg
26880, 12608, 65, 141.460, frame04201.jpg
26890, 12594, 65, 141.460, frame04202.jpg
26901, 12581, 65, 141.460, frame04203.jpg
26912, 12567, 65, 141.460, frame04204.jpg
26923, 12554, 65, 141.460, frame04205.jpg
26933, 12540, 65, 141.460, frame04206.jpg
26944, 12527, 65, 141.460, frame04207.jpg
26955, 12513, 65, 141.460, frame04208.jpg
26966, 12500, 65, 141.460, frame04209.jpg
26977, 12486, 65, 141.460, frame04210.jpg
26987, 12472, 65, 140.868, frame04211.jpg
26998, 12459, 65, 140.075, frame04212.jpg
27010, 12445, 65, 140.075, frame04213.jpg
27021, 12432, 65, 140.075, frame04214.jpg
27033, 12418, 65, 140.075, frame04215.jpg
27044, 12404, 65, 140.075, frame04216.jpg
27055, 12391, 65, 140.075, frame04217.jpg
27067, 12377, 65, 140.075, frame04218.jpg
27078, 12363, 65, 140.075, frame04219.jpg
27090, 12350, 65, 140.075, frame04220.jpg
27101, 12336, 65, 140.075, frame04221.jpg
27113, 12323, 65, 140.075, frame04222.jpg
27124, 12309, 65, 141.386, frame04223.jpg
27135, 12295, 65, 143.183, frame04224.jpg
27146, 12281, 65, 143.183, frame04225.jpg
27156, 12267, 65, 143.183, frame04226.jpg
27167, 12252, 65, 143.183, frame04227.jpg
27178, 12238, 65, 143.183, frame04228.jpg
27188, 12224, 65, 143.183, frame04229.jpg
27199, 12210, 65, 143.183, frame04230.jpg
27209, 12196, 65, 143.183, frame04231.jpg
27220, 12182, 65, 143.183, frame04232.jpg
27231, 12167, 65, 143.183, frame04233.jpg
27241, 12153, 65, 143.183, frame04234.jpg
27252, 12139, 65, 141.466, frame04235.jpg
27263, 12125, 65, 139.136, frame04236.jpg
27275, 12112, 65, 139.136, frame04237.jpg
27286, 12098, 65, 139.136, frame04238.jpg
27298, 12085, 65, 139.136, frame04239.jpg
27309, 12071, 65, 139.136, frame04240.jpg
27321, 12058, 65, 139.136, frame04241.jpg
27333, 12044, 65, 139.136, frame04242.jpg
27344, 12031, 65, 139.136, frame04243.jpg
27356, 12017, 65, 139.136, frame04244.jpg
27368, 12004, 65, 139.136, frame04245.jpg
27379, 11991, 65, 139.136, frame04246.jpg
27391, 11977, 65, 140.932, frame04247.jpg
27402, 11963, 65, 143.360, frame04248.jpg
27413, 11949, 65, 143.360, frame04249.jpg
27423, 11935, 65, 143.360, frame04250.jpg
27434, 11921, 65, 143.360, frame04251.jpg
27445, 11906, 65, 143.360, frame04252.jpg
27455, 11892, 65, 143.360, frame04253.jpg
27466, 11878, 65, 143.360, frame04254.jpg
27476, 11863, 65, 143.360, frame04255.jpg
27487, 11849, 65, 143.360, frame04256.jpg
27498, 11835, 65, 143.360, frame04257.jpg
27508, 11821, 65, 143.360, frame04258.jpg
27519, 11806, 65, 143.484, frame04259.jpg
27530, 11792, 65, 143.653, frame04260.jpg
27540, 11778, 65, 143.653, frame04261.jpg
27551, 11763, 65, 143.653, frame04262.jpg
27561, 11749, 65, 143.653, frame04263.jpg
27572, 11735, 65, 143.653, frame04264.jpg
27582, 11720, 65, 143.653, frame04265.jpg
27593, 11706, 65, 143.653, frame04266.jpg
27603, 11692, 65, 143.653, frame04267.jpg
27614, 11678, 65, 143.653, frame04268.jpg
27624, 11663, 65, 143.653, frame04269.jpg
27635, 11649, 65, 143.653, frame04270.jpg
27645, 11635, 65, 145.033, frame04271.jpg
27655, 11621, 65, 146.998, frame04272.jpg
27664, 11607, 65, 146.998, frame04273.jpg
27673, 11593, 65, 146.998, frame04274.jpg
27682, 11579, 65, 146.998, frame04275.jpg
27692, 11565, 65, 146.998, frame04276.jpg
27701, 11550, 65, 146.998, frame04277.jpg
27710, 11536, 65, 146.998, frame04278.jpg
27719, 11522, 65, 146.998, frame04279.jpg
27728, 11508, 65, 146.998, frame04280.jpg
27737, 11494, 65, 146.998, frame04281.jpg
27746, 11480, 65, 146.998, frame04282.jpg
27755, 11466, 65, 146.296, frame04283.jpg
27765, 11452, 65, 145.365, frame04284.jpg
27774, 11439, 65, 145.365, frame04285.jpg
27784, 11425, 65, 145.365, frame04286.jpg
27793, 11411, 65, 145.365, frame04287.jpg
27803, 11397, 65, 145.365, frame04288.jpg
27812, 11383, 65, 145.365, frame04289.jpg
27822, 11369, 65, 145.365, frame04290.jpg
27831, 11356, 65, 145.365, frame04291.jpg
27841, 11342, 65, 145.365, frame04292.jpg
27851, 11328, 65, 145.365, frame04293.jpg
27860, 11314, 65, 145.365, frame04294.jpg
27870, 11300, 65, 145.555, frame04295.jpg
27879, 11287, 65, 145.811, frame04296.jpg
27888, 11273, 65, 145.811, frame04297.jpg
27898, 11259, 65, 145.811, frame04298.jpg
27907, 11246, 65, 145.811, frame04299.jpg
27916, 11232, 65, 145.811, frame04300.jpg
27925, 11218, 65, 145.811, frame04301.jpg
27935, 11205, 65, 145.811, frame04302.jpg
27944, 11191, 65, 145.811, frame04303.jpg
27953, 11177, 65, 145.811, frame04304.jpg
27963, 11164, 65, 145.811, frame04305.jpg
27972, 11150, 65, 145.811, frame04306.jpg
27981, 11136, 65, 148.912, frame04307.jpg
27989, 11122, 65, 153.127, frame04308.jpg
27997, 11108, 65, 153.127, frame04309.jpg
28004, 11094, 65, 153.127, frame04310.jpg
28011, 11080, 65, 153.127, frame04311.jpg
28018, 11065, 65, 153.127, frame04312.jpg
28026, 11051, 65, 153.127, frame04313.jpg
28033, 11037, 65, 153.127, frame04314.jpg
28040, 11022, 65, 153.127, frame04315.jpg
28047, 11008, 65, 153.127, frame04316.jpg
28055, 10994, 65, 153.127, frame04317.jpg
28062, 10979, 65, 153.127, frame04318.jpg
28069, 10965, 65, 151.848, frame04319.jpg
28077, 10951, 65, 150.100, frame04320.jpg
28084, 10938, 65, 150.100, frame04321.jpg
28092, 10924, 65, 150.100, frame04322.jpg
28100, 10911, 65, 150.100, frame04323.jpg
28107, 10898, 65, 150.100, frame04324.jpg
28115, 10884, 65, 150.100, frame04325.jpg
28123, 10871, 65, 150.100, frame04326.jpg
28131, 10857, 65, 150.100, frame04327.jpg
28138, 10844, 65, 150.100, frame04328.jpg
28146, 10831, 65, 150.100, frame04329.jpg
28154, 10817, 65, 150.100, frame04330.jpg
28161, 10804, 65, 150.128, frame04331.jpg
28169, 10791, 65, 150.165, frame04332.jpg
28176, 10778, 65, 150.165, frame04333.jpg
28184, 10765, 65, 150.165, frame04334.jpg
28191, 10752, 65, 150.165, frame04335.jpg
28199, 10739, 65, 150.165, frame04336.jpg
28206, 10726, 65, 150.165, frame04337.jpg
28213, 10713, 65, 150.165, frame04338.jpg
28221, 10700, 65, 150.165, frame04339.jpg
28228, 10687, 65, 150.165, frame04340.jpg
28236, 10674, 65, 150.165, frame04341.jpg
28243, 10662, 65, 150.165, frame04342.jpg
28250, 10649, 65, 153.549, frame04343.jpg
28257, 10635, 65, 157.793, frame04344.jpg
28263, 10621, 65, 157.793, frame04345.jpg
28269, 10606, 65, 157.793, frame04346.jpg
28275, 10592, 65, 157.793, frame04347.jpg
28281, 10578, 65, 157.793, frame04348.jpg
28286, 10563, 65, 157.793, frame04349.jpg
28292, 10549, 65, 157.793, frame04350.jpg
28298, 10535, 65, 157.793, frame04351.jpg
28304, 10520, 65, 157.793, frame04352.jpg
28310, 10506, 65, 157.793, frame04353.jpg
28316, 10492, 65, 157.793, frame04354.jpg
28321, 10478, 65, 158.659, frame04355.jpg
28327, 10463, 65, 159.843, frame04356.jpg
28332, 10450, 65, 159.843, frame04357.jpg
28337, 10436, 65, 159.843, frame04358.jpg
28342, 10422, 65, 159.843, frame04359.jpg
28347, 10408, 65, 159.843, frame04360.jpg
28352, 10395, 65, 159.843, frame04361.jpg
28357, 10381, 65, 159.843, frame04362.jpg
28362, 10367, 65, 159.843, frame04363.jpg
28367, 10353, 65, 159.843, frame04364.jpg
28372, 10339, 65, 159.843, frame04365.jpg
28378, 10326, 65, 159.843, frame04366.jpg
28383, 10312, 65, 162.100, frame04367.jpg
28387, 10298, 65, 164.920, frame04368.jpg
28391, 10283, 65, 164.920, frame04369.jpg
28395, 10269, 65, 164.920, frame04370.jpg
28399, 10254, 65, 164.920, frame04371.jpg
28403, 10239, 65, 164.920, frame04372.jpg
28407, 10225, 65, 164.920, frame04373.jpg
28411, 10210, 65, 164.920, frame04374.jpg
28415, 10195, 65, 164.920, frame04375.jpg
28419, 10181, 65, 164.920, frame04376.jpg
28423, 10166, 65, 164.920, frame04377.jpg
28427, 10152, 65, 164.920, frame04378.jpg
28430, 10137, 65, 169.055, frame04379.jpg
28433, 10122, 65, 174.627, frame04380.jpg
28435, 10108, 65, 174.627, frame04381.jpg
28436, 10094, 65, 174.627, frame04382.jpg
28437, 10079, 65, 174.627, frame04383.jpg
28439, 10065, 65, 174.627, frame04384.jpg
28440, 10051, 65, 174.627, frame04385.jpg
28441, 10036, 65, 174.627, frame04386.jpg
28443, 10022, 65, 174.627, frame04387.jpg
28444, 10008, 65, 174.627, frame04388.jpg
28445, 9993, 65, 174.627, frame04389.jpg
28447, 9979, 65, 174.627, frame04390.jpg
28448, 9965, 65, 179.905, frame04391.jpg
28448, 9949, 65, -174.302, frame04392.jpg
28446, 9932, 65, -174.302, frame04393.jpg
28445, 9916, 65, -174.302, frame04394.jpg
28443, 9899, 65, -174.302, frame04395.jpg
28441, 9882, 65, -174.302, frame04396.jpg
28440, 9866, 65, -174.302, frame04397.jpg
28438, 9849, 65, -174.302, frame04398.jpg
28436, 9832, 65, -174.302, frame04399.jpg
28435, 9816, 65, -174.302, frame04400.jpg
28433, 9799, 65, -174.302, frame04401.jpg
28431, 9782, 65, -174.302, frame04402.jpg
28430, 9765, 65, -172.995, frame04403.jpg
28428, 9749, 65, -171.229, frame04404.jpg
28425, 9734, 65, -171.229, frame04405.jpg
28423, 9718, 65, -171.229, frame04406.jpg
28421, 9702, 65, -171.229, frame04407.jpg
28418, 9687, 65, -171.229, frame04408.jpg
28416, 9671, 65, -171.229, frame04409.jpg
28413, 9656, 65, -171.229, frame04410.jpg
28411, 9640, 65, -171.229, frame04411.jpg
28409, 9624, 65, -171.229, frame04412.jpg
28406, 9609, 65, -171.229, frame04413.jpg
28404, 9593, 65, -171.229, frame04414.jpg
28401, 9578, 65, -170.369, frame04415.jpg
28399, 9563, 65, -169.174, frame04416.jpg
28396, 9549, 65, -169.174, frame04417.jpg
28393, 9535, 65, -169.174, frame04418.jpg
28391, 9520, 65, -169.174, frame04419.jpg
28388, 9506, 65, -169.174, frame04420.jpg
28385, 9492, 65, -169.174, frame04421.jpg
28383, 9478, 65, -169.174, frame04422.jpg
28380, 9464, 65, -169.174, frame04423.jpg
28377, 9450, 65, -169.174, frame04424.jpg
28375, 9436, 65, -169.174, frame04425.jpg
28372, 9422, 65, -169.174, frame04426.jpg
28369, 9407, 65, -169.542, frame04427.jpg
28366, 9393, 65, -169.964, frame04428.jpg
28364, 9377, 65, -169.964, frame04429.jpg
28361, 9362, 65, -169.964, frame04430.jpg
28358, 9346, 65, -169.964, frame04431.jpg
28355, 9331, 65, -169.964, frame04432.jpg
28353, 9315, 65, -169.964, frame04433.jpg
28350, 9300, 65, -169.964, frame04434.jpg
28347, 9284, 65, -169.964, frame04435.jpg
28344, 9269, 65, -169.964, frame04436.jpg
28342, 9253, 65, -169.964, frame04437.jpg
28339, 9238, 65, -169.964, frame04438.jpg
28336, 9222, 65, -166.909, frame04439.jpg
28333, 9207, 65, -162.986, frame04440.jpg
28328, 9192, 65, -162.986, frame04441.jpg
28324, 9178, 65, -162.986, frame04442.jpg
28319, 9163, 65, -162.986, frame04443.jpg
28315, 9148, 65, -162.986, frame04444.jpg
28310, 9134, 65, -162.986, frame04445.jpg
28306, 9119, 65, -162.986, frame04446.jpg
28301, 9104, 65, -162.986, frame04447.jpg
28297, 9090, 65, -162.986, frame04448.jpg
28292, 9075, 65, -162.986, frame04449.jpg
28288, 9060, 65, -162.986, frame04450.jpg
28283, 9046, 65, -166.263, frame04451.jpg
28280, 9030, 65, -170.225, frame04452.jpg
28277, 9015, 65, -170.225, frame04453.jpg
28274, 8999, 65, -170.225, frame04454.jpg
28272, 8984, 65, -170.225, frame04455.jpg
28269, 8968, 65, -170.225, frame04456.jpg
28266, 8952, 65, -170.225, frame04457.jpg
28263, 8937, 65, -170.225, frame04458.jpg
28261, 8921, 65, -170.225, frame04459.jpg
28258, 8906, 65, -170.225, frame04460.jpg
28255, 8890, 65, -170.225, frame04461.jpg
28253, 8874, 65, -170.225, frame04462.jpg
28250, 8859, 65, -169.241, frame04463.jpg
28247, 8843, 65, -168.072, frame04464.jpg
28244, 8827, 65, -168.072, frame04465.jpg
28240, 8811, 65, -168.072, frame04466.jpg
28237, 8795, 65, -168.072, frame04467.jpg
28233, 8778, 65, -168.072, frame04468.jpg
28230, 8762, 65, -168.072, frame04469.jpg
28227, 8746, 65, -168.072, frame04470.jpg
28223, 8730, 65, -168.072, frame04471.jpg
28220, 8714, 65, -168.072, frame04472.jpg
28216, 8698, 65, -168.072, frame04473.jpg
28213, 8681, 65, -168.072, frame04474.jpg
28209, 8665, 65, -166.665, frame04475.jpg
28206, 8649, 65, -164.962, frame04476.jpg
28201, 8633, 65, -164.962, frame04477.jpg
28197, 8617, 65, -164.962, frame04478.jpg
28193, 8600, 65, -164.962, frame04479.jpg
28188, 8584, 65, -164.962, frame04480.jpg
28184, 8568, 65, -164.962, frame04481.jpg
28179, 8552, 65, -164.962, frame04482.jpg
28175, 8535, 65, -164.962, frame04483.jpg
28171, 8519, 65, -164.962, frame04484.jpg
28166, 8503, 65, -164.962, frame04485.jpg
28162, 8486, 65, -164.962, frame04486.jpg
28158, 8470, 65, -158.094, frame04487.jpg
28151, 8455, 65, -149.393, frame04488.jpg
28143, 8441, 65, -149.393, frame04489.jpg
28135, 8427, 65, -149.393, frame04490.jpg
28126, 8413, 65, -149.393, frame04491.jpg
28118, 8399, 65, -149.393, frame04492.jpg
28110, 8385, 65, -149.393, frame04493.jpg
28102, 8371, 65, -149.393, frame04494.jpg
28093, 8356, 65, -149.393, frame04495.jpg
28085, 8342, 65, -149.393, frame04496.jpg
28077, 8328, 65, -149.393, frame04497.jpg
28068, 8314, 65, -149.393, frame04498.jpg
28060, 8300, 65, -145.745, frame04499.jpg
28051, 8286, 65, -141.500, frame04500.jpg
28040, 8273, 65, -141.500, frame04501.jpg
28029, 8260, 65, -141.500, frame04502.jpg
28018, 8246, 65, -141.500, frame04503.jpg
28008, 8233, 65, -141.500, frame04504.jpg
27997, 8219, 65, -141.500, frame04505.jpg
27986, 8206, 65, -141.500, frame04506.jpg
27976, 8192, 65, -141.500, frame04507.jpg
27965, 8179, 65, -141.500, frame04508.jpg
27954, 8166, 65, -141.500, frame04509.jpg
27944, 8152, 65, -141.500, frame04510.jpg
27933, 8139, 65, -141.829, frame04511.jpg
27923, 8126, 65, -142.293, frame04512.jpg
27914, 8114, 65, -142.294, frame04513.jpg
27905, 8103, 65, -142.293, frame04514.jpg
27896, 8091, 65, -142.293, frame04515.jpg
27887, 8079, 65, -142.294, frame04516.jpg
27878, 8068, 65, -142.293, frame04517.jpg
27869, 8056, 65, -142.293, frame04518.jpg
27860, 8044, 65, -142.294, frame04519.jpg
27851, 8033, 65, -142.293, frame04520.jpg
27842, 8021, 65, -142.293, frame04521.jpg
27833, 8009, 65, -142.293, frame04522.jpg
27824, 7998, 65, -144.181, frame04523.jpg
27815, 7986, 65, -146.446, frame04524.jpg
27807, 7973, 65, -146.446, frame04525.jpg
27799, 7961, 65, -146.446, frame04526.jpg
27791, 7949, 65, -146.446, frame04527.jpg
27782, 7936, 65, -146.446, frame04528.jpg
27774, 7924, 65, -146.446, frame04529.jpg
27766, 7911, 65, -146.446, frame04530.jpg
27758, 7899, 65, -146.446, frame04531.jpg
27749, 7887, 65, -146.446, frame04532.jpg
27741, 7874, 65, -146.446, frame04533.jpg
27733, 7862, 65, -146.446, frame04534.jpg
27725, 7849, 65, -142.049, frame04535.jpg
27715, 7837, 65, -137.029, frame04536.jpg
27705, 7826, 65, -137.029, frame04537.jpg
27694, 7814, 65, -137.029, frame04538.jpg
27683, 7803, 65, -137.029, frame04539.jpg
27673, 7791, 65, -137.029, frame04540.jpg
27662, 7780, 65, -137.029, frame04541.jpg
27651, 7769, 65, -137.029, frame04542.jpg
27641, 7757, 65, -137.029, frame04543.jpg
27630, 7746, 65, -137.029, frame04544.jpg
27619, 7734, 65, -137.029, frame04545.jpg
27608, 7723, 65, -137.029, frame04546.jpg
27598, 7711, 65, -137.562, frame04547.jpg
27587, 7699, 65, -138.168, frame04548.jpg
27576, 7687, 65, -138.168, frame04549.jpg
27565, 7675, 65, -138.168, frame04550.jpg
27554, 7662, 65, -138.168, frame04551.jpg
27543, 7650, 65, -138.168, frame04552.jpg
27532, 7638, 65, -138.168, frame04553.jpg
27521, 7625, 65, -138.168, frame04554.jpg
27510, 7613, 65, -138.168, frame04555.jpg
27499, 7601, 65, -138.168, frame04556.jpg
27488, 7588, 65, -138.168, frame04557.jpg
27477, 7576, 65, -138.168, frame04558.jpg
27466, 7564, 65, -136.817, frame04559.jpg
27454, 7552, 65, -135.199, frame04560.jpg
27443, 7540, 65, -135.199, frame04561.jpg
27431, 7528, 65, -135.199, frame04562.jpg
27419, 7517, 65, -135.199, frame04563.jpg
27408, 7505, 65, -135.199, frame04564.jpg
27396, 7493, 65, -135.199, frame04565.jpg
27385, 7481, 65, -135.199, frame04566.jpg
27373, 7470, 65, -135.199, frame04567.jpg
27361, 7458, 65, -135.199, frame04568.jpg
27350, 7446, 65, -135.199, frame04569.jpg
27338, 7435, 65, -135.199, frame04570.jpg
27327, 7423, 65, -131.224, frame04571.jpg
27314, 7412, 65, -126.400, frame04572.jpg
27301, 7403, 65, -126.400, frame04573.jpg
27288, 7393, 65, -126.400, frame04574.jpg
27276, 7384, 65, -126.400, frame04575.jpg
27263, 7374, 65, -126.400, frame04576.jpg
27250, 7365, 65, -126.400, frame04577.jpg
27237, 7355, 65, -126.400, frame04578.jpg
27224, 7345, 65, -126.400, frame04579.jpg
27211, 7336, 65, -126.400, frame04580.jpg
27198, 7326, 65, -126.400, frame04581.jpg
27185, 7317, 65, -126.400, frame04582.jpg
27172, 7307, 65, -126.349, frame04583.jpg
27159, 7298, 65, -126.284, frame04584.jpg
27147, 7289, 65, -126.284, frame04585.jpg
27135, 7280, 65, -126.284, frame04586.jpg
27123, 7271, 65, -126.284, frame04587.jpg
27111, 7262, 65, -126.284, frame04588.jpg
27099, 7253, 65, -126.284, frame04589.jpg
27086, 7245, 65, -126.284, frame04590.jpg
27074, 7236, 65, -126.284, frame04591.jpg
27062, 7227, 65, -126.284, frame04592.jpg
27050, 7218, 65, -126.284, frame04593.jpg
27038, 7209, 65, -126.284, frame04594.jpg
27026, 7200, 65, -123.792, frame04595.jpg
27013, 7192, 65, -120.888, frame04596.jpg
27000, 7184, 65, -120.888, frame04597.jpg
26987, 7176, 65, -120.888, frame04598.jpg
26974, 7168, 65, -120.888, frame04599.jpg
26961, 7160, 65, -120.888, frame04600.jpg
26948, 7153, 65, -120.888, frame04601.jpg
26935, 7145, 65, -120.888, frame04602.jpg
26922, 7137, 65, -120.888, frame04603.jpg
26909, 7129, 65, -120.888, frame04604.jpg
26896, 7121, 65, -120.888, frame04605.jpg
26883, 7114, 65, -120.888, frame04606.jpg
26870, 7106, 65, -119.429, frame04607.jpg
26857, 7098, 65, -117.720, frame04608.jpg
26843, 7091, 65, -117.720, frame04609.jpg
26830, 7084, 65, -117.720, frame04610.jpg
26816, 7077, 65, -117.720, frame04611.jpg
26803, 7070, 65, -117.720, frame04612.jpg
26789, 7063, 65, -117.720, frame04613.jpg
26776, 7056, 65, -117.720, frame04614.jpg
26763, 7049, 65, -117.720, frame04615.jpg
26749, 7042, 65, -117.720, frame04616.jpg
26736, 7035, 65, -117.720, frame04617.jpg
26722, 7028, 65, -117.720, frame04618.jpg
26709, 7021, 65, -115.483, frame04619.jpg
26695, 7014, 65, -112.861, frame04620.jpg
26681, 7008, 65, -112.861, frame04621.jpg
26667, 7003, 65, -112.861, frame04622.jpg
26654, 6997, 65, -112.861, frame04623.jpg
26640, 6991, 65, -112.861, frame04624.jpg
26626, 6985, 65, -112.861, frame04625.jpg
26612, 6979, 65, -112.861, frame04626.jpg
26598, 6973, 65, -112.861, frame04627.jpg
26584, 6967, 65, -112.861, frame04628.jpg
26570, 6961, 65, -112.861, frame04629.jpg
26556, 6956, 65, -112.861, frame04630.jpg
26542, 6950, 65, -108.555, frame04631.jpg
26528, 6945, 65, -103.938, frame04632.jpg
26512, 6941, 65, -103.938, frame04633.jpg
26496, 6937, 65, -103.938, frame04634.jpg
26480, 6933, 65, -103.938, frame04635.jpg
26464, 6929, 65, -103.938, frame04636.jpg
26448, 6925, 65, -103.938, frame04637.jpg
26433, 6921, 65, -103.938, frame04638.jpg
26417, 6917, 65, -103.938, frame04639.jpg
26401, 6913, 65, -103.938, frame04640.jpg
26385, 6909, 65, -103.938, frame04641.jpg
26369, 6906, 65, -103.938, frame04642.jpg
26354, 6902, 65, -105.910, frame04643.jpg
26338, 6897, 65, -108.261, frame04644.jpg
26323, 6892, 65, -108.261, frame04645.jpg
26308, 6887, 65, -108.261, frame04646.jpg
26293, 6882, 65, -108.261, frame04647.jpg
26278, 6877, 65, -108.261, frame04648.jpg
26263, 6873, 65, -108.261, frame04649.jpg
26248, 6868, 65, -108.261, frame04650.jpg
26233, 6863, 65, -108.261, frame04651.jpg
26218, 6858, 65, -108.261, frame04652.jpg
26203, 6853, 65, -108.261, frame04653.jpg
26188, 6848, 65, -108.261, frame04654.jpg
26173, 6843, 65, -106.782, frame04655.jpg
26158, 6838, 65, -105.050, frame04656.jpg
26144, 6834, 65, -105.050, frame04657.jpg
26129, 6830, 65, -105.050, frame04658.jpg
26114, 6826, 65, -105.050, frame04659.jpg
26099, 6822, 65, -105.050, frame04660.jpg
26084, 6818, 65, -105.050, frame04661.jpg
26069, 6814, 65, -105.050, frame04662.jpg
26054, 6810, 65, -105.050, frame04663.jpg
26039, 6806, 65, -105.050, frame04664.jpg
26024, 6802, 65, -105.050, frame04665.jpg
26009, 6798, 65, -105.050, frame04666.jpg
25994, 6794, 65, -102.369, frame04667.jpg
25979, 6791, 65, -99.502, frame04668.jpg
25963, 6788, 65, -99.502, frame04669.jpg
25946, 6785, 65, -99.502, frame04670.jpg
25930, 6783, 65, -99.502, frame04671.jpg
25914, 6780, 65, -99.502, frame04672.jpg
25897, 6777, 65, -99.502, frame04673.jpg
25881, 6774, 65, -99.502, frame04674.jpg
25865, 6772, 65, -99.502, frame04675.jpg
25849, 6769, 65, -99.502, frame04676.jpg
25832, 6766, 65, -99.502, frame04677.jpg
25816, 6764, 65, -99.502, frame04678.jpg
25800, 6761, 65, -97.518, frame04679.jpg
25784, 6759, 65, -95.045, frame04680.jpg
25769, 6757, 65, -95.045, frame04681.jpg
25754, 6756, 65, -95.045, frame04682.jpg
25739, 6755, 65, -95.045, frame04683.jpg
25724, 6753, 65, -95.045, frame04684.jpg
25709, 6752, 65, -95.045, frame04685.jpg
25694, 6751, 65, -95.045, frame04686.jpg
25679, 6750, 65, -95.045, frame04687.jpg
25664, 6748, 65, -95.045, frame04688.jpg
25649, 6747, 65, -95.045, frame04689.jpg
25634, 6746, 65, -95.045, frame04690.jpg
25619, 6744, 65, -91.205, frame04691.jpg
25603, 6744, 65, -87.199, frame04692.jpg
25587, 6745, 65, -87.199, frame04693.jpg
25571, 6745, 65, -87.199, frame04694.jpg
25554, 6746, 65, -87.199, frame04695.jpg
25538, 6747, 65, -87.199, frame04696.jpg
25522, 6748, 65, -87.199, frame04697.jpg
25506, 6749, 65, -87.199, frame04698.jpg
25489, 6749, 65, -87.199, frame04699.jpg
25473, 6750, 65, -87.199, frame04700.jpg
25457, 6751, 65, -87.199, frame04701.jpg
25440, 6752, 65, -87.199, frame04702.jpg
25424, 6753, 65, -87.824, frame04703.jpg
25408, 6753, 65, -88.520, frame04704.jpg
25391, 6754, 65, -88.520, frame04705.jpg
25375, 6754, 65, -88.520, frame04706.jpg
25358, 6755, 65, -88.520, frame04707.jpg
25342, 6755, 65, -88.520, frame04708.jpg
25325, 6755, 65, -88.520, frame04709.jpg
25309, 6756, 65, -88.520, frame04710.jpg
25292, 6756, 65, -88.520, frame04711.jpg
25276, 6757, 65, -88.520, frame04712.jpg
25259, 6757, 65, -88.520, frame04713.jpg
25243, 6758, 65, -88.520, frame04714.jpg
25226, 6758, 65, -85.371, frame04715.jpg
25210, 6759, 65, -81.927, frame04716.jpg
25193, 6762, 65, -81.927, frame04717.jpg
25176, 6764, 65, -81.927, frame04718.jpg
25160, 6766, 65, -81.927, frame04719.jpg
25143, 6769, 65, -81.927, frame04720.jpg
25126, 6771, 65, -81.927, frame04721.jpg
25110, 6774, 65, -81.927, frame04722.jpg
25093, 6776, 65, -81.927, frame04723.jpg
25076, 6778, 65, -81.927, frame04724.jpg
25059, 6781, 65, -81.927, frame04725.jpg
25043, 6783, 65, -81.927, frame04726.jpg
25026, 6785, 65, -79.784, frame04727.jpg
25010, 6788, 65, -77.149, frame04728.jpg
24995, 6792, 65, -77.149, frame04729.jpg
24980, 6795, 65, -77.149, frame04730.jpg
24965, 6798, 65, -77.149, frame04731.jpg
24950, 6802, 65, -77.149, frame04732.jpg
24935, 6805, 65, -77.149, frame04733.jpg
24921, 6809, 65, -77.149, frame04734.jpg
24906, 6812, 66, -77.149, frame04735.jpg
24891, 6815, 66, -77.149, frame04736.jpg
24876, 6819, 66, -77.149, frame04737.jpg
24861, 6822, 66, -77.149, frame04738.jpg
24846, 6826, 66, -75.623, frame04739.jpg
24831, 6830, 66, -74.044, frame04740.jpg
24815, 6834, 66, -74.044, frame04741.jpg
24799, 6839, 66, -74.044, frame04742.jpg
24783, 6843, 66, -74.044, frame04743.jpg
24768, 6848, 66, -74.044, frame04744.jpg
24752, 6852, 66, -74.044, frame04745.jpg
24736, 6857, 66, -74.044, frame04746.jpg
24720, 6861, 66, -74.044, frame04747.jpg
24704, 6866, 66, -74.044, frame04748.jpg
24689, 6870, 65, -74.044, frame04749.jpg
